Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
571	-6.5	-2.5	0.	124.8
572	-7.	-3.	0.	125.42
573	-6.5	-3.	0.	123.74
574	-6.5	-3.5	0.	122.95
575	5.5	-5.5	0.	132.28
576	5.5	-6.	0.	131.9
577	6.5	-4.5	0.	128.94
578	-0.49988	-7.5004	0.	126.76
579	-0.49984	-7.0005	0.	126.33
580	-2.5	6.5	0.	129.27
581	-7.5	4.5	0.	128.43
582	6.5	-2.	0.	129.82
583	6.5	-2.5	0.	129.85
584	6.5	-0.49999	0.	130.59
585	6.5	2.0001	0.	128.86
586	3.5	-3.5	0.	124.84
587	3.5	-3.	0.	122.86
588	2.5	-4.5001	0.	124.57
589	-1.5	6.5	0.	127.23
590	3.5	6.5	0.	128.9
591	2.	5.5	0.	124.56
592	6.5	-1.5	0.	129.65
593	6.5	-1.	0.	129.69
594	5.5	-2.5	0.	128.7
595	6.5	0.50002	0.	132.06
596	0.50022	-7.0006	0.	125.84
597	1.5	-5.5003	0.	124.81
598	4.5	-5.5	0.	128.85
599	4.	-5.5	0.	125.65
600	5.5	-6.5	0.	130.92
601	-2.	1.5	0.	124.91
602	-3.5	3.	0.	124.01
603	-3.5	2.5	0.	123.81
604	1.5	4.5	0.	124.96
605	7.	5.5001	0.	123.15
606	7.5	5.5001	0.	125.28
607	6.	5.5001	0.	123.76
608	4.5	6.5	0.	128.33
609	0.5	0.5	0.	127.76
610	4.	3.5	0.	124.35
611	-6.5	0.5	0.	127.85
612	-6.5	-9.1412e-012	0.	127.11
613	-5.5	1.5	0.	124.93
614	-6.5	-2.	0.	126.5
615	-6.5	-1.5	0.	127.75
616	-3.	1.5	0.	124.8
617	-7.	-3.5	0.	125.77
618	-7.5	-3.5	0.	128.69
619	6.	-7.5	0.	130.88
620	1.	-1.	0.	121.16
621	7.5	-5.	0.	119.05
622	-0.99991	-5.5003	0.	128.01
623	-4.5	4.	0.	118.37
624	1.5	-4.0001	0.	121.72
625	-1.	7.5	0.	127.25
626	1.5	6.	0.	119.8
627	4.5	-2.	0.	121.01
628	2.5	-6.0001	0.	119.39
629	-0.5	2.	0.	120.68
630	-1.5	5.	0.	122.34
631	5.	7.5	0.	127.34
632	2.5	3.	0.	120.14
633	-4.5	1.	0.	118.36
634	-6.5	-4.	0.	121.06
635	-7.5	7.5	0.	128.74
636	2.9582e-005	-4.5002	0.	128.68
637	7.5	3.5001	0.	126.03
638	5.5	2.5001	0.	128.78
639	5.5	2.0001	0.	128.11
640	5.5	1.5	0.	128.6
641	8.	-4.	0.	120.1
642	8.	-4.5	0.	118.43
643	8.	-5.	0.	116.05
644	1.5	-0.5	0.	124.3
645	1.5	-1.	0.	122.1
646	-2.	8.	0.	123.51
647	-1.5	8.	0.	124.13
648	-1.	8.	0.	127.05
649	3.	8.	0.	127.57
650	3.5	8.	0.	124.48
651	4.	8.	0.	123.69
652	4.5	8.	0.	124.54
653	5.	8.	0.	127.29
654	5.	-7.5	0.	128.4
655	0.5	-0.5	0.	125.82
656	-0.5	0.5	0.	124.28
657	-1.	0.5	0.	122.16
658	-1.5	0.5	0.	121.89
659	4.0019e-010	-7.7817e-010	0.	127.69
660	6.	-6.5	0.	131.8
661	6.	-5.	0.	132.45
662	-0.99988	-6.5003	0.	127.08
663	-4.	-5.5	0.	128.06
664	-4.5	7.	0.	116.08
665	-2.	5.5	0.	126.65
666	-2.5	5.5	0.	128.69
667	-3.	5.5	0.	129.08
668	-5.5	4.	0.	118.56
669	-7.	4.	0.	129.27
670	7.5	-3.5	0.	123.93
671	8.	-3.5	0.	121.02
672	7.	-3.	0.	128.56
673	7.	-1.5	0.	128.12
674	7.	1.2634e-005	0.	131.65
675	7.	3.0001	0.	129.02
676	8.	5.5001	0.	126.52
677	8.	4.0001	0.	124.39
678	8.	3.5001	0.	123.77
679	3.	-2.5	0.	123.38
680	3.	-4.	0.	126.61
681	-0.49993	-5.0003	0.	128.51
682	-0.49996	-4.5002	0.	130.43
683	0.5	-4.0001	0.	124.83
684	0.5	6.	0.	119.42
685	-1.	6.	0.	126.49
686	3.	7.5	0.	128.05
687	3.	6.	0.	129.8
688	6.	-0.49999	0.	130.49
689	6.	-2.	0.	130.97
690	6.	1.	0.	131.72
691	1.0002	-7.5005	0.	125.64
692	1.0001	-6.0004	0.	127.14
693	3.5	-6.	0.	120.43
694	5.	-6.	0.	131.6
695	-3.	2.	0.	126.24
696	2.	3.5	0.	123.8
697	1.5	3.5	0.	126.27
698	1.	3.5	0.	127.4
699	-0.5	5.	0.	121.48
700	1.	5.	0.	124.88
701	-3.5	3.5	0.	125.08
702	-3.	3.5	0.	126.9
