Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
509	-1.7607	1.6828	0.	132.25
510	-2.225	1.7378	0.	129.16
511	3.6511	-4.7171	0.	121.97
512	2.5847	-4.747	0.	121.06
513	3.6322	-3.2828	0.	120.04
514	4.1738	-3.3223	0.	121.59
515	-4.4651	5.5667	0.	126.38
516	-3.4351	-3.4507	0.	127.79
517	-2.938	-3.4427	0.	127.51
518	6.3058	-4.829	0.	120.25
519	-0.90911	3.2117	0.	129.66
520	-1.7873	4.7345	0.	124.48
521	-1.8405	4.2555	0.	127.09
522	0.95887	3.2387	0.	125.34
523	1.4356	3.2585	0.	130.07
524	2.4295	1.0092	0.	126.98
525	-5.5557	0.80297	0.	127.51
526	-4.0802	2.2009	0.	123.84
527	-4.5526	2.2627	0.	127.71
528	-5.2676	-1.666	0.	129.35
529	5.979	3.5305	0.	123.67
530	3.4433	2.5339	0.	124.37
531	-6.5104	-4.5238	0.	126.85
532	-4.4948	-4.4752	0.	126.61
533	-4.9989	-4.4984	0.	124.6
534	-3.4999	-5.4741	0.	126.94
535	1.5928	6.5171	0.	132.01
536	5.9866	2.5242	0.	123.07
537	-1.5113	-5.5029	0.	127.66
538	-1.5131	-5.9972	0.	126.85
539	-0.50116	-4.5833	0.	128.4
540	1.5276	-4.6276	0.	124.66
541	1.0165	-4.6095	0.	123.31
542	2.167	4.5181	0.	131.83
543	2.5983	4.2942	0.	130.07
544	1.5789	6.062	0.	131.99
545	4.9622	3.5658	0.	123.52
546	-4.3786	4.6158	0.	124.55
547	-5.9023	3.2153	0.	122.45
548	-5.4098	3.203	0.	127.11
549	1.9839	-2.6747	0.	125.78
550	0.78262	-2.1684	0.	123.1
551	1.3733	-2.1921	0.	129.
552	-0.21567	-1.8559	0.	125.11
553	-0.18355	-1.3975	0.	127.55
554	-0.38292	-3.2216	0.	130.27
555	-0.27751	-2.7738	0.	128.32
556	-1.483	-4.0404	0.	126.73
557	7.1472	-4.7356	0.	126.58
558	7.5122	-4.9127	0.	129.18
559	7.439	-4.3387	0.	126.61
560	6.9185	-4.1131	0.	124.15
561	1.5948	5.6197	0.	129.38
562	0.13424	1.2168	0.	122.94
563	-3.6397	1.5909	0.	115.6
564	-4.9415	-0.67777	0.	129.17
565	4.4786	2.0271	0.	117.57
566	3.9285	4.1217	0.	112.78
567	-2.4411	-3.433	0.	120.79
568	-3.5017	-6.9924	0.	125.73
569	-7.4194	3.3568	0.	127.7
570	-7.4846	2.4042	0.	126.02
571	-7.506	1.918	0.	125.72
572	-7.517	1.428	0.	125.43
573	-7.5194	0.93614	0.	125.13
574	-7.5175	0.44384	0.	124.91
575	-7.5129	-4.9331e-002	0.	124.88
576	-7.5036	-0.54537	0.	125.08
577	-7.4827	-1.0441	0.	125.47
578	-7.469	-1.5429	0.	125.93
579	-7.5073	-2.0378	0.	126.34
580	-7.5145	-2.533	0.	126.68
581	-7.5141	-3.0261	0.	126.97
582	-7.5133	-3.5206	0.	127.26
583	-7.5103	-4.0156	0.	127.61
584	-7.5066	-4.5109	0.	128.03
585	-7.5037	-5.0071	0.	128.35
586	-7.5009	-6.0023	0.	127.26
587	-7.5004	-6.5013	0.	126.72
588	-7.4848	6.8585	0.	114.22
589	-7.5241	6.4203	0.	121.82
590	-7.0915	5.9826	0.	126.16
591	-6.5398	6.2771	0.	118.79
592	7.4959	3.0044	0.	127.11
593	7.495	2.5058	0.	127.37
594	7.4959	2.0053	0.	127.16
595	-4.9801	7.546	0.	124.95
596	-4.4833	7.5153	0.	125.44
597	-3.9726	7.4779	0.	125.62
598	-2.9312	7.5738	0.	125.56
599	-2.4481	7.5522	0.	125.65
600	-1.9469	7.53	0.	125.68
601	-1.4372	7.5101	0.	125.39
602	-0.92655	7.4885	0.	124.42
603	-0.42221	7.4674	0.	122.79
604	7.5007e-002	7.4583	0.	121.48
605	0.56661	7.4728	0.	122.36
606	1.0577	7.4916	0.	125.17
607	1.5471	7.4984	0.	128.75
608	2.0333	7.5009	0.	132.12
609	-5.4699	7.5825	0.	124.09
610	2.3825	0.54318	0.	125.48
611	2.4656	1.4858	0.	128.62
612	7.4968	1.5045	0.	125.59
613	4.6248	-5.215	0.	127.23
614	0.36211	-0.95134	0.	116.54
615	-2.7034	1.3183	0.	123.33
616	-1.2698	1.1412	0.	133.9
617	4.1227	-5.1996	0.	126.57
618	-5.5002	7.0978	0.	125.89
619	4.7449	-2.8735	0.	122.47
620	3.0906	-2.7277	0.	117.9
621	-7.8284	4.2977	0.	127.69
622	-6.3792	3.739	0.	114.34
623	-5.0328	6.567	0.	128.94
624	-4.2282	-2.5009	0.	124.15
625	-3.755	-2.4786	0.	121.58
626	6.6504	-4.8924	0.	122.66
627	1.8711	5.2093	0.	126.79
628	0.58773	1.3145	0.	114.77
629	1.9913	1.4783	0.	132.03
630	-5.045	0.30401	0.	127.5
631	-5.0624	1.7792	0.	131.64
632	-4.7139	-2.0845	0.	128.39
633	6.4883	4.0153	0.	119.61
634	6.992	3.5098	0.	124.23
635	7.4961	3.5041	0.	126.96
636	2.964	1.9882	0.	128.05
637	-7.0049	-5.0107	0.	128.96
638	-7.5002	-7.0007	0.	127.01
639	-7.5001	-7.5004	0.	127.67
640	-4.	-6.4893	0.	125.59
641	-1.5815	-7.5272	0.	125.95
642	-2.0284	-7.5044	0.	125.69
643	-2.5131	-7.4983	0.	125.68
644	-3.0071	-7.4961	0.	125.97
645	-3.5037	-7.4953	0.	126.64
646	-5.5019	-5.0095	0.	120.34
647	5.488	2.0233	0.	118.54
648	6.9941	2.0088	0.	128.06
649	7.457	-2.9297	0.	120.51
650	5.8406	-2.8657	0.	125.31
651	-1.0383	-6.4597	0.	127.42
652	-1.0096	-5.0345	0.	129.45
653	0.49486	-5.0633	0.	119.09
654	1.9949	-5.151	0.	126.27
655	-4.9372	5.1067	0.	124.17
656	-4.8741	3.6753	0.	130.73
657	2.5163	-2.1131	0.	122.42
658	-0.74002	-2.2548	0.	127.68
659	-0.94043	-3.6224	0.	131.69
660	-1.4429	-3.5655	0.	127.03
661	-0.87587	-3.1653	0.	133.81
662	-0.79771	-2.7127	0.	132.24
663	-0.69791	-1.7912	0.	130.38
664	-0.67299	-1.3247	0.	135.17
665	1.8279	-1.738	0.	139.97
666	-5.3758	3.6725	0.	130.14
667	-4.8902	4.6241	0.	126.63
668	4.4378	4.1026	0.	119.57
669	2.0643	5.9348	0.	129.68
670	2.3238	4.9456	0.	132.98
671	1.4922	-5.0999	0.	126.45
672	0.99438	-5.0747	0.	121.76
673	-5.2966e-003	-5.0657	0.	124.04
674	-1.0114	-5.5182	0.	129.71
675	-1.0159	-6.0025	0.	128.81
676	6.3862	-2.8699	0.	127.84
677	6.9261	-2.8944	0.	124.48
678	6.4924	2.0127	0.	127.89
679	2.0525	6.9957	0.	134.46
680	-3.999	-5.4779	0.	128.5
681	-4.4975	-4.9821	0.	127.61
682	-4.9986	-4.9959	0.	123.45
683	-4.0018	-7.4959	0.	127.95
684	-4.0009	-6.9931	0.	126.94
685	-7.0001	-7.5004	0.	128.76
686	-6.0044	-5.0148	0.	123.49
687	-6.5055	-5.0152	0.	128.06
688	-7.0025	-5.5066	0.	129.4
689	-7.0011	-6.0037	0.	128.25
